employee_id,year,seniority_level,salary_usd
2797,2020,VP,578367.93
2797,2021,VP,610299.11
2797,2022,VP,646583.0
2797,2023,VP,677531.25
2797,2024,VP,717426.95
2797,2025,VP,740467.25
2798,2016,Mid,80586.41
2798,2017,Mid,82846.31
2798,2018,Mid,84565.83
2798,2019,Mid,87491.98
2798,2020,Mid,90997.83
2798,2021,Mid,94000.09
2798,2022,Mid,96698.89
2798,2023,Mid,101152.45
2798,2024,Mid,105646.06
2798,2025,Mid,110610.21
2799,2016,Mid,95117.09
2799,2017,Mid,97814.52
2799,2018,Mid,101400.09
2799,2019,Mid,105192.01
2799,2020,Mid,108590.0
2799,2021,Senior,113382.74
2799,2022,Lead,117782.67
2799,2023,Lead,122510.82
2799,2024,Lead,128589.55
2799,2025,Lead,135473.83
2800,2014,Mid,92913.44
2800,2015,Senior,94695.99
2800,2016,Senior,98178.61
2800,2017,Lead,102021.66
2800,2018,Lead,105802.87
2800,2019,Lead,111406.81
2800,2020,Lead,117427.01
2800,2021,Manager,117384.32
2800,2022,Manager,123299.12
2800,2023,Manager,126813.75
2800,2024,Manager,130588.86
2800,2025,Manager,138329.1
2801,2016,Intern,10100.03
2801,2017,Intern,10513.8
2801,2018,Intern,11023.35
2801,2019,Intern,11486.06
2801,2020,Intern,11875.13
2801,2021,Intern,12236.25
2801,2022,Intern,12509.04
2801,2023,Intern,13053.93
2801,2024,Intern,13398.05
2801,2025,Intern,13718.96
2802,2017,Junior,32110.59
2802,2018,Junior,33507.94
2802,2019,Mid,35905.85
2802,2020,Senior,42658.98
2802,2021,Senior,45295.89
2802,2022,Lead,54010.63
2802,2023,Lead,56609.8
2802,2024,Lead,59159.83
2802,2025,Lead,61585.79
2803,2015,Manager,65577.06
2803,2016,Director,76618.68
2803,2017,Director,80090.77
2803,2018,Director,83228.92
2803,2019,Director,85574.37
2803,2020,Director,88008.9
2803,2021,Director,92237.05
2803,2022,Director,95105.74
2803,2023,Director,97681.87
2803,2024,Director,101886.24
2803,2025,Director,105387.3
2804,2018,Junior,67763.11
2804,2019,Junior,71869.33
2804,2020,Junior,76130.52
2804,2021,Junior,79260.11
2804,2022,Mid,78801.09
2804,2023,Senior,82977.03
2804,2024,Lead,90083.48
2804,2025,Lead,95956.04
2805,2016,Mid,80841.55
2805,2017,Mid,83277.77
2805,2018,Mid,86750.69
2805,2019,Mid,90923.59
2805,2020,Mid,95709.97
2805,2021,Mid,101722.34
2805,2022,Mid,105307.93
2805,2023,Mid,111219.29
2805,2024,Mid,115973.82
2805,2025,Mid,121033.2
2806,2019,Lead,108424.1
2806,2020,Lead,112166.61
2806,2021,Lead,115625.94
2806,2022,Lead,118286.66
2806,2023,Lead,122374.43
2806,2024,Lead,127698.06
2806,2025,Lead,131352.05
2807,2017,Senior,68602.58
2807,2018,Senior,72550.85
2807,2019,Lead,78735.55
2807,2020,Manager,85264.01
2807,2021,Manager,90218.76
2807,2022,Manager,95246.01
2807,2023,Manager,98940.04
2807,2024,Manager,104353.47
2807,2025,Manager,110664.55
2808,2016,Senior,93275.05
2808,2017,Senior,97114.51
2808,2018,Senior,101337.69
2808,2019,Senior,105283.92
2808,2020,Senior,108380.26
2808,2021,Senior,112011.52
2808,2022,Senior,116140.27
2808,2023,Senior,121814.69
2808,2024,Senior,127605.07
2808,2025,Senior,132273.86
2809,2015,Mid,116364.82
2809,2016,Mid,120214.82
2809,2017,Mid,125688.82
2809,2018,Senior,135768.23
2809,2019,Lead,155128.43
2809,2020,Lead,163592.87
2809,2021,Lead,171417.16
2809,2022,Manager,183843.16
2809,2023,Manager,192416.2
2809,2024,Manager,200435.16
2809,2025,Manager,213091.19
2810,2014,Manager,205046.65
2810,2015,Manager,214168.04
2810,2016,Manager,222365.45
2810,2017,Director,219759.13
2810,2018,Director,228338.04
2810,2019,Director,239400.65
2810,2020,Director,251157.34
2810,2021,Director,266363.66
2810,2022,Director,279506.74
2810,2023,Director,287123.11
2810,2024,Director,302898.46
2810,2025,Director,319952.9
2811,2019,Mid,68867.58
2811,2020,Senior,75733.41
2811,2021,Senior,79355.0
2811,2022,Lead,87805.19
2811,2023,Lead,90985.34
2811,2024,Manager,98703.7
2811,2025,Manager,102784.5
2812,2025,Lead,82058.48
2813,2021,Senior,111892.52
2813,2022,Senior,117153.21
2813,2023,Senior,123494.7
2813,2024,Lead,129922.21
2813,2025,Lead,133505.6
2814,2022,Mid,115267.64
2814,2023,Senior,116299.04
2814,2024,Lead,124464.71
2814,2025,Manager,136610.1
2815,2015,Lead,75367.16
2815,2016,Lead,80800.41
2815,2017,Manager,84620.27
2815,2018,Manager,88240.6
2815,2019,Manager,91133.63
2815,2020,Manager,94487.72
2815,2021,Manager,98588.46
2815,2022,Manager,101453.9
2815,2023,Manager,105285.08
2815,2024,Manager,110602.91
2815,2025,Manager,115359.08
2816,2020,Junior,60012.5
2816,2021,Mid,58764.04
2816,2022,Mid,60910.87
2816,2023,Mid,62758.6
2816,2024,Mid,64848.27
2816,2025,Mid,67891.59
2817,2024,Senior,83956.46
2817,2025,Senior,87658.12
2818,2016,Senior,83651.6
2818,2017,Senior,87358.48
2818,2018,Senior,90465.67
2818,2019,Senior,92871.96
2818,2020,Lead,95854.29
2818,2021,Lead,100637.85
2818,2022,Lead,105634.94
2818,2023,Lead,109243.73
2818,2024,Lead,111628.84
2818,2025,Lead,118110.41
2819,2017,Mid,86056.62
2819,2018,Senior,86875.13
2819,2019,Senior,90513.29
2819,2020,Senior,92326.67
2819,2021,Senior,95631.46
2819,2022,Senior,98296.15
2819,2023,Senior,101367.45
2819,2024,Lead,106533.52
2819,2025,Lead,110235.67
2820,2017,Junior,142309.86
2820,2018,Junior,149267.76
2820,2019,Junior,153442.29
2820,2020,Junior,160308.7
2820,2021,Junior,167811.56
2820,2022,Junior,174031.71
2820,2023,Junior,183230.12
2820,2024,Junior,187737.88
2820,2025,Junior,195010.38
2821,2025,Mid,94403.38
2822,2022,Intern,45947.82
2822,2023,Intern,48086.51
2822,2024,Intern,50447.29
2822,2025,Junior,55784.86
2823,2019,Senior,67337.01
2823,2020,Senior,69667.88
2823,2021,Senior,72437.45
2823,2022,Senior,75811.51
2823,2023,Senior,79356.91
2823,2024,Senior,83530.05
2823,2025,Senior,86755.72
2824,2019,Mid,159761.84
2824,2020,Mid,165779.56
2824,2021,Mid,171661.53
2824,2022,Mid,180135.52
2824,2023,Senior,184858.51
2824,2024,Senior,194003.63
2824,2025,Lead,207854.28
2825,2024,Manager,174696.04
2825,2025,Manager,184313.41
2826,2017,Lead,116883.23
2826,2018,Lead,124120.49
2826,2019,Lead,129728.21
2826,2020,Lead,136015.87
2826,2021,Lead,141314.55
2826,2022,Lead,147190.22
2826,2023,Lead,154555.83
2826,2024,Lead,164204.37
2826,2025,Lead,173844.65
2827,2025,Senior,74559.45
2828,2024,Mid,131590.19
2828,2025,Senior,141512.07
2829,2023,Lead,115131.24
2829,2024,Manager,115007.13
2829,2025,Manager,119626.98
2830,2020,Mid,114048.89
2830,2021,Mid,118850.12
2830,2022,Mid,123696.98
2830,2023,Mid,129063.36
2830,2024,Mid,134236.99
2830,2025,Mid,138177.75
2831,2021,Senior,77634.99
2831,2022,Senior,80470.18
2831,2023,Senior,82963.66
2831,2024,Senior,85095.14
2831,2025,Senior,87862.19
2832,2024,Mid,156575.32
2832,2025,Mid,163797.59
2833,2016,Mid,116272.56
2833,2017,Senior,119122.36
2833,2018,Senior,123306.76
2833,2019,Senior,126461.8
2833,2020,Senior,132226.39
2833,2021,Lead,140330.71
2833,2022,Manager,155224.94
2833,2023,Manager,162620.66
2833,2024,Manager,170466.2
2833,2025,Director,187369.33
2834,2022,Junior,93069.93
2834,2023,Junior,97452.76
2834,2024,Junior,103125.15
2834,2025,Junior,106198.87
2835,2019,Lead,267345.03
2835,2020,Lead,280380.22
2835,2021,Lead,293063.63
2835,2022,Lead,307839.48
2835,2023,Lead,320605.2
2835,2024,Lead,334885.42
2835,2025,Lead,351711.13
2836,2020,Mid,124881.68
2836,2021,Mid,130190.91
2836,2022,Mid,133104.67
2836,2023,Mid,137098.03
2836,2024,Mid,143339.68
2836,2025,Senior,139954.38
2837,2022,Senior,155083.12
2837,2023,Lead,174765.14
2837,2024,Lead,184262.42
2837,2025,Lead,194286.19
2838,2014,Intern,25819.29
2838,2015,Intern,26600.13
2838,2016,Intern,27603.85
2838,2017,Intern,28373.07
2838,2018,Intern,29752.99
2838,2019,Intern,30780.23
2838,2020,Intern,31602.28
2838,2021,Intern,32378.02
2838,2022,Intern,33881.1
2838,2023,Intern,34691.6
2838,2024,Intern,35684.15
2838,2025,Intern,37227.62
2839,2023,Lead,48767.56
2839,2024,Lead,50008.93
2839,2025,Lead,51292.8
2840,2017,Junior,115224.12
2840,2018,Junior,119836.67
2840,2019,Junior,125141.4
2840,2020,Junior,130633.07
2840,2021,Junior,135747.11
2840,2022,Mid,145206.32
2840,2023,Senior,159814.95
2840,2024,Lead,187391.89
2840,2025,Manager,213492.89
2841,2018,Director,266777.8
2841,2019,Director,280808.71
2841,2020,Director,290784.25
2841,2021,Director,299906.67
2841,2022,Director,314705.38
2841,2023,Director,322280.42
2841,2024,Director,335196.68
2841,2025,Director,345224.86
2842,2018,Mid,126738.24
2842,2019,Mid,135085.17
2842,2020,Mid,140786.88
2842,2021,Mid,143850.94
2842,2022,Mid,148858.03
2842,2023,Mid,156868.3
2842,2024,Mid,165202.86
2842,2025,Mid,173564.7
2843,2024,Mid,54345.31
2843,2025,Mid,56297.44
2844,2024,Intern,26326.26
2844,2025,Intern,27633.37
2845,2016,Senior,124118.86
2845,2017,Senior,129320.18
2845,2018,Senior,136580.44
2845,2019,Senior,142272.65
2845,2020,Senior,146094.27
2845,2021,Senior,153552.58
2845,2022,Senior,160581.61
2845,2023,Senior,166316.69
2845,2024,Senior,175720.53
2845,2025,Senior,183395.98
2846,2019,Junior,54331.88
2846,2020,Junior,56155.38
2846,2021,Junior,58352.02
2846,2022,Junior,60510.35
2846,2023,Junior,62490.47
2846,2024,Junior,64629.25
2846,2025,Junior,66462.41
2847,2014,Senior,94462.03
2847,2015,Senior,98070.06
2847,2016,Senior,103261.25
2847,2017,Senior,109937.2
2847,2018,Senior,115687.81
2847,2019,Senior,120569.03
2847,2020,Senior,127041.19
2847,2021,Senior,134861.26
2847,2022,Senior,140567.41
2847,2023,Senior,147582.73
2847,2024,Senior,154399.86
2847,2025,Senior,162251.4
2848,2019,Senior,89649.23
2848,2020,Senior,92097.02
2848,2021,Senior,96508.13
2848,2022,Lead,102869.54
2848,2023,Lead,109004.85
2848,2024,Lead,113889.69
2848,2025,Manager,116369.65
2849,2023,Director,176640.87
2849,2024,VP,182075.28
2849,2025,VP,186690.6
2850,2014,Mid,81592.53
2850,2015,Mid,84698.14
2850,2016,Mid,88937.11
2850,2017,Mid,92995.38
2850,2018,Mid,97626.37
2850,2019,Mid,103115.76
2850,2020,Mid,106152.64
2850,2021,Mid,110081.37
2850,2022,Mid,115658.08
2850,2023,Mid,122218.15
2850,2024,Mid,128119.27
2850,2025,Mid,134330.2
2851,2021,Senior,128952.67
2851,2022,Senior,134300.49
2851,2023,Senior,137784.89
2851,2024,Senior,143704.9
2851,2025,Senior,150903.45
2852,2018,Manager,148362.29
2852,2019,Manager,156021.01
2852,2020,Manager,159347.44
2852,2021,Manager,168058.39
2852,2022,Manager,173219.21
2852,2023,Manager,182057.07
2852,2024,Manager,187958.75
2852,2025,Manager,195713.08
2853,2018,Mid,45910.04
2853,2019,Mid,48092.46
2853,2020,Mid,49143.99
2853,2021,Mid,50935.37
2853,2022,Mid,52874.32
2853,2023,Mid,54969.21
2853,2024,Mid,57537.49
2853,2025,Mid,59970.06
2854,2014,Mid,33825.34
2854,2015,Mid,34710.39
2854,2016,Mid,35798.23
2854,2017,Mid,36969.67
2854,2018,Mid,38472.39
2854,2019,Mid,39576.26
2854,2020,Mid,40890.6
2854,2021,Mid,42501.39
2854,2022,Senior,47026.36
2854,2023,Senior,49325.46
2854,2024,Lead,54356.93
2854,2025,Manager,62449.12
2855,2024,Senior,136970.04
2855,2025,Senior,142987.85
2856,2018,Mid,86225.17
2856,2019,Mid,90857.7
2856,2020,Mid,94832.53
2856,2021,Senior,101028.71
2856,2022,Senior,105951.05
2856,2023,Lead,118084.78
2856,2024,Lead,121762.3
2856,2025,Lead,124489.9
2857,2025,Intern,70863.3
2858,2016,Lead,217965.48
2858,2017,Lead,222421.53
2858,2018,Lead,230423.01
2858,2019,Lead,238166.12
2858,2020,Lead,247571.01
2858,2021,Lead,257670.28
2858,2022,Lead,268711.72
2858,2023,Lead,279402.42
2858,2024,Lead,285045.6
2858,2025,Lead,291607.29
2859,2018,Mid,72137.39
2859,2019,Senior,77764.63
2859,2020,Senior,82343.94
2859,2021,Lead,89887.59
2859,2022,Lead,93673.11
2859,2023,Manager,105540.54
2859,2024,Director,117625.45
2859,2025,Director,121367.29
2860,2025,Junior,67560.17
2861,2023,Mid,85642.5
2861,2024,Mid,87906.87
2861,2025,Mid,92215.73
2862,2024,Lead,108176.33
2862,2025,Lead,112770.9
2863,2025,Mid,48798.2
2864,2021,Mid,131813.8
2864,2022,Mid,135986.29
2864,2023,Mid,143705.13
2864,2024,Senior,143572.06
2864,2025,Senior,149543.47
2865,2023,VP,454027.7
2865,2024,VP,467582.04
2865,2025,VP,482168.77
2866,2019,Senior,92781.33
2866,2020,Lead,92062.96
2866,2021,Lead,95305.2
2866,2022,Lead,100019.78
2866,2023,Lead,103446.39
2866,2024,Manager,101449.76
2866,2025,Manager,105542.77
2867,2019,Mid,52806.26
2867,2020,Mid,55031.33
2867,2021,Mid,56817.96
2867,2022,Mid,59631.6
2867,2023,Mid,62876.54
2867,2024,Mid,65270.35
2867,2025,Mid,69091.74
2868,2017,Mid,103705.73
2868,2018,Mid,107669.63
2868,2019,Mid,111715.98
2868,2020,Mid,117060.75
2868,2021,Mid,122982.24
2868,2022,Mid,128042.77
2868,2023,Mid,131491.64
2868,2024,Mid,135941.1
2868,2025,Mid,139877.47
2869,2021,Senior,104065.08
2869,2022,Senior,106642.25
2869,2023,Senior,109937.65
2869,2024,Senior,112723.95
2869,2025,Senior,117767.6
2870,2018,Mid,72060.89
2870,2019,Mid,74592.97
2870,2020,Senior,82907.57
2870,2021,Lead,96454.94
2870,2022,Lead,100183.81
2870,2023,Lead,102686.19
2870,2024,Lead,107505.15
2870,2025,Lead,110982.83
2871,2025,Director,130662.19
2872,2022,Mid,101444.08
2872,2023,Mid,105061.79
2872,2024,Mid,108841.71
2872,2025,Senior,119798.05
2873,2019,Mid,112688.65
2873,2020,Mid,115292.59
2873,2021,Mid,119200.6
2873,2022,Mid,124700.74
2873,2023,Mid,130342.39
2873,2024,Senior,138776.5
2873,2025,Senior,142264.23
2874,2022,Senior,112070.88
2874,2023,Senior,117659.52
2874,2024,Lead,122291.58
2874,2025,Lead,129105.85
2875,2021,Mid,59653.47
2875,2022,Mid,62887.19
2875,2023,Mid,66805.7
2875,2024,Senior,70070.91
2875,2025,Lead,76631.12
2876,2024,Junior,86638.51
2876,2025,Junior,90241.25
2877,2024,Senior,131964.37
2877,2025,Senior,135030.04
2878,2021,Mid,134790.49
2878,2022,Senior,141872.55
2878,2023,Senior,145559.11
2878,2024,Senior,150887.68
2878,2025,Senior,154706.73
2879,2018,Senior,72240.92
2879,2019,Senior,76977.63
2879,2020,Senior,80631.69
2879,2021,Senior,82980.76
2879,2022,Senior,87496.97
2879,2023,Senior,91723.27
2879,2024,Senior,97395.32
2879,2025,Senior,101906.0
2880,2016,Mid,58954.14
2880,2017,Mid,61135.97
2880,2018,Mid,63078.95
2880,2019,Mid,65869.33
2880,2020,Mid,68262.95
2880,2021,Mid,70695.04
2880,2022,Mid,73077.13
2880,2023,Mid,75685.41
2880,2024,Mid,78831.27
2880,2025,Mid,82101.9
2881,2022,Mid,52586.77
2881,2023,Mid,55033.16
2881,2024,Senior,57597.4
2881,2025,Senior,58969.47
2882,2025,Mid,71539.98
2883,2022,Lead,94524.73
2883,2023,Lead,98934.84
2883,2024,Lead,102838.42
2883,2025,Lead,108425.1
2884,2020,Mid,79244.34
2884,2021,Mid,81917.5
2884,2022,Mid,84408.82
2884,2023,Mid,86714.49
2884,2024,Senior,92795.75
2884,2025,Senior,97725.58
2885,2014,Senior,104932.64
2885,2015,Senior,109065.16
2885,2016,Senior,112775.96
2885,2017,Senior,117583.72
2885,2018,Senior,123001.04
2885,2019,Senior,126555.82
2885,2020,Senior,133491.44
2885,2021,Senior,139641.89
2885,2022,Senior,144210.97
2885,2023,Senior,149643.9
2885,2024,Senior,157850.91
2885,2025,Senior,165688.42
2886,2022,Mid,47717.99
2886,2023,Mid,49726.55
2886,2024,Mid,51790.33
2886,2025,Mid,53401.16
2887,2014,VP,358345.54
2887,2015,VP,372454.14
2887,2016,VP,398452.71
2887,2017,VP,410401.28
2887,2018,VP,428920.81
2887,2019,VP,443890.99
2887,2020,VP,467341.54
2887,2021,VP,488700.42
2887,2022,VP,511117.78
2887,2023,VP,537354.12
2887,2024,VP,569046.68
2887,2025,VP,606560.48
2888,2022,Mid,122366.21
2888,2023,Mid,125810.89
2888,2024,Senior,131716.36
2888,2025,Lead,142457.56
2889,2014,Junior,61167.45
2889,2015,Mid,68700.76
2889,2016,Mid,70541.97
2889,2017,Mid,73140.79
2889,2018,Mid,76728.37
2889,2019,Mid,80614.57
2889,2020,Mid,83619.38
2889,2021,Mid,86342.88
2889,2022,Mid,90084.36
2889,2023,Senior,100063.9
2889,2024,Senior,105113.52
2889,2025,Lead,117602.61
2890,2022,Mid,158340.81
2890,2023,Mid,164246.32
2890,2024,Mid,170228.18
2890,2025,Mid,175551.38
2891,2024,Lead,219623.01
2891,2025,Lead,231436.44
2892,2016,Intern,58854.49
2892,2017,Intern,61084.62
2892,2018,Intern,64231.79
2892,2019,Intern,68027.27
2892,2020,Intern,72173.74
2892,2021,Intern,75574.2
2892,2022,Intern,78388.31
2892,2023,Intern,80795.08
2892,2024,Intern,85103.94
2892,2025,Intern,88721.8
2893,2015,Lead,224546.91
2893,2016,Lead,235715.31
2893,2017,Lead,243715.55
2893,2018,Lead,250544.05
2893,2019,Lead,256729.63
2893,2020,Lead,266773.28
2893,2021,Lead,274522.3
2893,2022,Lead,287165.38
2893,2023,Lead,297897.19
2893,2024,Lead,310462.65
2893,2025,Manager,286461.13
2894,2024,Senior,118657.95
2894,2025,Senior,122996.06
2895,2021,Mid,63484.89
2895,2022,Mid,66634.14
2895,2023,Mid,69062.49
2895,2024,Mid,70994.54
2895,2025,Mid,74055.64
2896,2017,Lead,146329.06
2896,2018,Lead,152071.86
2896,2019,Lead,157892.27
2896,2020,Lead,161778.73
2896,2021,Lead,170318.34
2896,2022,Lead,176833.93
2896,2023,Lead,186439.55
2896,2024,Lead,195532.0
2896,2025,Lead,209132.43
2897,2023,Mid,114318.82
2897,2024,Mid,120690.88
2897,2025,Mid,126705.27
2898,2021,Mid,124964.71
2898,2022,Mid,129255.22
2898,2023,Mid,134333.42
2898,2024,Mid,139811.0
2898,2025,Senior,155007.9
2899,2016,Senior,82352.16
2899,2017,Senior,85291.14
2899,2018,Senior,89193.95
2899,2019,Senior,91154.47
2899,2020,Senior,94949.52
2899,2021,Senior,97041.99
2899,2022,Senior,100241.75
2899,2023,Senior,103078.94
2899,2024,Senior,107196.09
2899,2025,Senior,109417.37
2900,2023,Intern,23238.21
2900,2024,Intern,24147.84
2900,2025,Intern,24770.29
2901,2015,Junior,46536.81
2901,2016,Junior,48185.68
2901,2017,Junior,49908.18
2901,2018,Mid,51437.07
2901,2019,Senior,55198.97
2901,2020,Lead,62658.1
2901,2021,Lead,65263.4
2901,2022,Lead,67794.59
2901,2023,Lead,69794.18
2901,2024,Manager,74607.9
2901,2025,Manager,78716.27
2902,2020,Manager,107350.37
2902,2021,Manager,110416.93
2902,2022,Manager,115630.91
2902,2023,Director,129694.69
2902,2024,Director,135843.29
2902,2025,VP,154882.67
2903,2019,Lead,249053.33
2903,2020,Lead,260611.54
2903,2021,Lead,267474.45
2903,2022,Lead,275442.34
2903,2023,Lead,285021.93
2903,2024,Lead,299850.19
2903,2025,Lead,306291.65
2904,2020,Senior,118275.1
2904,2021,Senior,122948.6
2904,2022,Senior,128288.44
2904,2023,Senior,133936.39
2904,2024,Senior,139967.63
2904,2025,Senior,143043.11
2905,2021,Senior,147510.3
2905,2022,Senior,153787.08
2905,2023,Lead,164948.29
2905,2024,Lead,171987.72
2905,2025,Manager,185692.57
2906,2019,Mid,61019.6
2906,2020,Senior,72352.27
2906,2021,Lead,85065.28
2906,2022,Lead,87897.31
2906,2023,Lead,90718.7
2906,2024,Manager,103160.9
2906,2025,Manager,107479.07
2907,2015,Mid,47139.36
2907,2016,Mid,48791.84
2907,2017,Mid,50048.99
2907,2018,Mid,51396.44
2907,2019,Mid,53302.0
2907,2020,Mid,55260.19
2907,2021,Mid,56528.48
2907,2022,Mid,58687.88
2907,2023,Mid,60899.66
2907,2024,Mid,62292.71
2907,2025,Mid,64597.4
2908,2022,Mid,186986.88
2908,2023,Senior,194245.98
2908,2024,Lead,208532.53
2908,2025,Manager,219697.64
2909,2023,Director,254792.02
2909,2024,Director,269227.04
2909,2025,Director,282828.51
2910,2021,Mid,80067.47
2910,2022,Mid,83982.93
2910,2023,Mid,85912.66
2910,2024,Mid,87826.23
2910,2025,Mid,89883.07
2911,2022,Mid,73949.78
2911,2023,Senior,76173.79
2911,2024,Lead,81248.35
2911,2025,Lead,83993.81
2912,2015,Senior,68960.79
2912,2016,Senior,73211.41
2912,2017,Senior,76245.84
2912,2018,Lead,76124.36
2912,2019,Lead,79905.75
2912,2020,Lead,82165.44
2912,2021,Lead,84645.33
2912,2022,Lead,86842.64
2912,2023,Lead,90398.93
2912,2024,Lead,95794.3
2912,2025,Lead,98652.9
2913,2014,Senior,54069.28
2913,2015,Senior,57158.13
2913,2016,Senior,59275.45
2913,2017,Senior,60847.32
2913,2018,Senior,63783.51
2913,2019,Senior,65617.22
2913,2020,Senior,68198.75
2913,2021,Senior,70077.14
2913,2022,Senior,72457.5
2913,2023,Senior,75987.52
2913,2024,Senior,78645.56
2913,2025,Senior,81874.13
2914,2023,Junior,71130.54
2914,2024,Mid,71605.36
2914,2025,Mid,74899.78
2915,2014,Mid,100065.88
2915,2015,Mid,104189.73
2915,2016,Mid,108759.49
2915,2017,Mid,112661.31
2915,2018,Mid,119059.98
2915,2019,Mid,123803.24
2915,2020,Mid,129653.89
2915,2021,Mid,134659.02
2915,2022,Mid,139998.78
2915,2023,Mid,146172.89
2915,2024,Mid,151383.9
2915,2025,Mid,156210.61
2916,2018,Senior,98021.73
2916,2019,Senior,101532.96
2916,2020,Senior,106496.36
2916,2021,Senior,112386.95
2916,2022,Senior,118499.55
2916,2023,Senior,124766.19
2916,2024,Senior,130941.79
2916,2025,Senior,137203.29
2917,2020,Senior,78804.68
2917,2021,Senior,82218.3
2917,2022,Senior,85979.06
2917,2023,Senior,90183.1
2917,2024,Senior,95010.79
2917,2025,Senior,98189.14
2918,2017,Mid,66000.68
2918,2018,Mid,68448.61
2918,2019,Mid,71056.49
2918,2020,Senior,77972.86
2918,2021,Senior,80974.39
2918,2022,Senior,83761.36
2918,2023,Lead,90522.05
2918,2024,Lead,93929.95
2918,2025,Lead,96353.67
2919,2023,Senior,151765.66
2919,2024,Senior,157750.59
2919,2025,Senior,164984.99
2920,2017,Mid,54903.98
2920,2018,Mid,56626.1
2920,2019,Mid,57791.55
2920,2020,Mid,59072.85
2920,2021,Mid,61742.3
2920,2022,Mid,63303.95
2920,2023,Mid,66332.06
2920,2024,Mid,69525.97
2920,2025,Mid,71834.97
2921,2021,Senior,106637.34
2921,2022,Senior,109313.84
2921,2023,Senior,112366.75
2921,2024,Senior,115183.29
2921,2025,Senior,119210.94
2922,2014,Senior,226880.73
2922,2015,Senior,238275.68
2922,2016,Senior,250464.07
2922,2017,Senior,267484.97
2922,2018,Senior,280059.7
2922,2019,Senior,295563.48
2922,2020,Senior,311027.96
2922,2021,Lead,308476.2
2922,2022,Lead,324145.05
2922,2023,Lead,338414.41
2922,2024,Lead,359113.5
2922,2025,Lead,373513.89
2923,2016,Director,200145.39
2923,2017,VP,209218.9
2923,2018,VP,217339.63
2923,2019,VP,222855.66
2923,2020,VP,234860.33
2923,2021,VP,246771.35
2923,2022,VP,259921.05
2923,2023,VP,275552.72
2923,2024,VP,289798.43
2923,2025,VP,299869.44
2924,2025,Mid,109258.61
2925,2023,Junior,49305.23
2925,2024,Junior,50998.89
2925,2025,Junior,53764.92
2926,2022,Mid,87958.11
2926,2023,Mid,90889.57
2926,2024,Mid,93218.03
2926,2025,Mid,97643.14
2927,2014,Mid,51931.25
2927,2015,Mid,53150.84
2927,2016,Mid,54607.04
2927,2017,Mid,56502.2
2927,2018,Mid,58771.06
2927,2019,Mid,60484.83
2927,2020,Mid,62251.72
2927,2021,Mid,64276.89
2927,2022,Mid,66148.74
2927,2023,Mid,69016.51
2927,2024,Mid,71695.53
2927,2025,Mid,74497.45
2928,2019,Mid,115201.79
2928,2020,Mid,119908.15
2928,2021,Mid,124433.07
2928,2022,Mid,127845.23
2928,2023,Mid,132974.71
2928,2024,Mid,136025.85
2928,2025,Mid,141236.41
2929,2017,Lead,113357.6
2929,2018,Lead,117575.27
2929,2019,Lead,121173.41
2929,2020,Lead,125731.07
2929,2021,Lead,129299.17
2929,2022,Lead,135129.04
2929,2023,Lead,140479.39
2929,2024,Lead,144275.83
2929,2025,Lead,150030.72
2930,2021,Junior,115099.34
2930,2022,Junior,120352.15
2930,2023,Junior,123747.71
2930,2024,Mid,124070.71
2930,2025,Senior,131578.71
2931,2019,Senior,54746.88
2931,2020,Senior,55846.21
2931,2021,Senior,57711.17
2931,2022,Senior,59966.18
2931,2023,Senior,62636.16
2931,2024,Lead,68366.17
2931,2025,Lead,69873.45
2932,2025,Senior,216765.39
2933,2018,Junior,63685.52
2933,2019,Junior,65618.43
2933,2020,Junior,68041.76
2933,2021,Junior,71818.87
2933,2022,Mid,76947.6
2933,2023,Mid,82004.6
2933,2024,Mid,85304.78
2933,2025,Mid,87807.13
2934,2022,Junior,44999.33
2934,2023,Junior,46852.97
2934,2024,Junior,48890.73
2934,2025,Junior,50976.03
2935,2023,Lead,153362.94
2935,2024,Manager,164557.25
2935,2025,Director,183630.81
2936,2020,Director,255876.66
2936,2021,Director,262931.51
2936,2022,Director,268884.87
2936,2023,Director,274750.46
2936,2024,Director,283292.76
2936,2025,Director,291106.73
2937,2014,Junior,25669.14
2937,2015,Junior,27056.32
2937,2016,Mid,31107.13
2937,2017,Mid,32625.99
2937,2018,Mid,34063.46
2937,2019,Mid,36266.61
2937,2020,Mid,37895.69
2937,2021,Mid,39879.94
2937,2022,Senior,42981.9
2937,2023,Lead,49848.49
2937,2024,Lead,52296.15
2937,2025,Lead,54271.95
2938,2018,Mid,55864.78
2938,2019,Mid,59581.63
2938,2020,Mid,61614.57
2938,2021,Mid,64416.2
2938,2022,Mid,68872.65
2938,2023,Mid,70546.26
2938,2024,Mid,73439.61
2938,2025,Mid,77202.79
2939,2015,Mid,60808.33
2939,2016,Mid,63487.77
2939,2017,Mid,66092.0
2939,2018,Mid,69386.11
2939,2019,Mid,72026.56
2939,2020,Mid,76183.24
2939,2021,Mid,78997.16
2939,2022,Mid,81780.03
2939,2023,Mid,84696.01
2939,2024,Mid,86732.97
2939,2025,Senior,93610.14
2940,2014,Mid,80304.95
2940,2015,Mid,83800.72
2940,2016,Mid,86096.65
2940,2017,Mid,90477.76
2940,2018,Mid,94367.21
2940,2019,Mid,98655.37
2940,2020,Senior,92858.48
2940,2021,Lead,93008.86
2940,2022,Lead,96194.37
